Category,Clip Name,Clip Url,Edited,Filename,Theme,Portrait Version,Original Time in Seconds,Edited Time in Seconds,Extra Clip 1,Extra Clip 2,Updated Captions,Created By,Created Date
"Pools, Hot Tubs, and Beaches",when your mod programs your bot to auto-troll you while they're away ♥,https://clips.twitch.tv/HelplessVastBatPanicBasket-LHH_6CEOyGFVsVtL,,,,,13,,,,,design_by_rose,"Feb 5, 2023"
"Pools, Hot Tubs, and Beaches",when your mod programs your bot to auto-troll you when they're away,https://clips.twitch.tv/BadKnottyClipsmomStrawBeary-t7X2M5OHngThQC4o,,,,,17,,,,,design_by_rose,"Feb 5, 2023"
House Flipper,A leisurely stroll on the train tracks... don't trip over all the bodies! | !kings <- to make me drink! 🍆,https://clips.twitch.tv/CalmElatedBobaNerfRedBlaster-gSeuHB1ZhmYohuLz,,,,,30,,,,,design_by_rose,"Feb 5, 2023"
Red Dead Redemption 2,A leisurely stroll on the train tracks... don't trip over all the bodies! | !kings <- to make me drink! 🍆,https://clips.twitch.tv/CalmFancyPineappleFailFish-ECP0IRV3yNZlfE94,,,,,28,,,,,beanpire,"Feb 5, 2023"
"Pools, Hot Tubs, and Beaches","🍆💦🍑 YAAAAAAS, WET T-SHIRT CONTEST! | For each new sub I have to do a Jagerbomb! | !kings",https://clips.twitch.tv/AcceptableEvilWebPlanking-QUGT47nnoujKZ87e,,,,,28,,,,,design_by_rose,"Feb 5, 2023"
Red Dead Redemption 2,h o r s e,https://clips.twitch.tv/PlausibleColdbloodedLouseCharlietheUnicorn-DEDiBaulcsLI1WVI,,,,,6,,,,,design_by_rose,"Feb 6, 2023"
Red Dead Redemption 2,I'm loyal to the 💵's,https://clips.twitch.tv/HyperAmorphousShrimpFloof-5A5KyifpwPot2qvo,,,,,8,,,,,design_by_rose,"Feb 7, 2023"
Overwatch 2,maybe they're getting turned off by prerolls?,https://clips.twitch.tv/PoliteSlipperyZebraOMGScoots-lEd6cQsb7gSF_XQT,,,,,55,,,,,design_by_rose,"Feb 8, 2023"
Overwatch 2,"goodbye, then",https://clips.twitch.tv/UninterestedCredulousOrangeRiPepperonis-BqFW0uu29zv0EEN5,,,,,6,,,,,design_by_rose,"Feb 8, 2023"
Overwatch 2,it wasn't lol,https://clips.twitch.tv/ObedientTolerantRaisinPeteZarollTie-0GEdNrth6jDjz5PK,,,,,11,,,,,design_by_rose,"Feb 8, 2023"
Overwatch 2,tmi,https://clips.twitch.tv/SpookyJoyousCougarM4xHeh-XQLJI6A4S-QOb0wp,,,,,6,,,,,design_by_rose,"Feb 8, 2023"
Overwatch 2,GOO-GOO GA-GA?,https://clips.twitch.tv/RealMoralCheesecakeKAPOW-2ltMuuduxnP9fw_e,,,,,19,,,,,design_by_rose,"Feb 9, 2023"
Overwatch 2,mam. oh jesus- OH JESUS,https://clips.twitch.tv/SmoothInnocentBeefOhMyDog-tZOKWrPE0sgqOlTN,,,,,5,,,,,design_by_rose,"Feb 10, 2023"
Overwatch 2,widows 🍑 looks really good in this skin,https://clips.twitch.tv/DarlingExcitedChickenPeanutButterJellyTime-m0cBWs6Zwo-JtC9t,,,,,23,,,,,design_by_rose,"Feb 10, 2023"
Overwatch 2,bwovbwovbwovbwov,https://clips.twitch.tv/PowerfulAbstemiousGaragePeteZaroll-A0mAPqorlHIUfnWo,,,,,14,,,,,design_by_rose,"Feb 10, 2023"
Software and Game Development,uhm now ? ? ?,https://clips.twitch.tv/RoundSpinelessBarracudaHassanChop-AgVLU7mzoaR_TtI2,,,,,5,,,,,design_by_rose,"Feb 10, 2023"
Software and Game Development,"This bot works 100%, 30% of the time",https://clips.twitch.tv/GrossCreativeStarlingTheTarFu-vSQkOr036YIsepD-,,,,,30,,,,,design_by_rose,"Feb 10, 2023"
Hogwarts Legacy,krrrr-pop,https://clips.twitch.tv/GentleAmericanOilOptimizePrime-FQkKZOyFOMgTi-Sn,,,,,12,,,,,low_hanging_vegetable,"Feb 11, 2023"
"Pools, Hot Tubs, and Beaches","undefined, undefined",https://clips.twitch.tv/VenomousEphemeralVampirePunchTrees-y_oRvTk4fBB8zBdx,,,,,28,,,,,design_by_rose,"Feb 12, 2023"
Hogwarts Legacy,Lube me up lunchlady Doris,https://clips.twitch.tv/KitschyChillyOkapiKevinTurtle-n48C6I9zGOcmCvSj,,,,,28,,,,,TheStarlessAbstract,"Feb 19, 2023"
Software and Game Development,In avoidance of procrastination,https://clips.twitch.tv/AbstruseCrepuscularButterflySmoocherZ-c8CCxLbPtIWqPTHT,,,,,30,,,,,design_by_rose,"Feb 20, 2023"
Overwatch 2,YEAAHhHhHhH!!,https://clips.twitch.tv/CoweringHorribleStrawberryRaccAttack-iudhnDDuC5j2hFRb,,,,,8,,,,,design_by_rose,"Feb 24, 2023"
Overwatch 2,☠️ Starless gets rez'd when he doesn't deserve it #1,https://clips.twitch.tv/AttractiveBenevolentHedgehogOneHand-Tp2QY0_RJ0Rg9hjp,,,,,10,,,,,design_by_rose,"Feb 24, 2023"
Overwatch 2,You're getting a... g-good taste in your mouth?,https://clips.twitch.tv/InexpensiveTubularLattePunchTrees-tpGBD_7uJNi_OCoz,,,,,8,,,,,design_by_rose,"Feb 24, 2023"
Overwatch 2,Do your worst.,https://clips.twitch.tv/ZanyAntsyOkapiSoonerLater-wXxoZPW0uiaGLQ2S,,,,,9,,,,,design_by_rose,"Feb 24, 2023"
Overwatch 2,losing 5v4 uwu,https://clips.twitch.tv/ExcitedCourageousWeaselRuleFive-ESZLayQwpdCzUE21,,,,,5,,,,,design_by_rose,"Feb 24, 2023"
Overwatch 2,aAAAHHHH NOo!,https://clips.twitch.tv/SolidPlayfulNoodleDAESuppy-R3h6zlVm-xuWTO6a,,,,,9,,,,,design_by_rose,"Feb 24, 2023"
Overwatch 2,um. helloooOOOooo... ♫ can I borrow a healing ♫,https://clips.twitch.tv/AlluringBlueLeopardTriHard-lRN408gtZlJsKfea,,,,,10,,,,,design_by_rose,"Feb 24, 2023"
Overwatch 2,#2,https://clips.twitch.tv/PoorDeadTaroRitzMitz-4IaqH4iF9JvEvetO,,,,,21,,,,,design_by_rose,"Feb 24, 2023"
Overwatch 2,"No skill, definitely the problem, also seen dying frequently",https://clips.twitch.tv/SplendidLongPangolinJebaited-j5fzb3SANGkMPgVD,,,,,28,,,,,design_by_rose,"Feb 24, 2023"
Overwatch 2,"No skill, definitely the problem, also seen dying frequently",https://clips.twitch.tv/EmpathicGiftedNarwhalTakeNRG-nkdFXoTwkhcYa5Lr,,,,,30,,,,,design_by_rose,"Feb 24, 2023"
"Pools, Hot Tubs, and Beaches",solid elbow action,https://clips.twitch.tv/FurtiveTangibleCormorantFUNgineer-1Q_eXcgp2CnDLqrZ,,,,,10,,,,,design_by_rose,"Feb 24, 2023"
Overwatch 2,TOO HOT FOR YA?!,https://clips.twitch.tv/HungryPolishedHeronKevinTurtle-d0RDOMl106G20ztb,,,,,5,,,,,design_by_rose,"Feb 24, 2023"
Just Chatting,super freaky cali gurl,https://clips.twitch.tv/TsundereStrongFlamingoDendiFace-oPYJ1LRhEJTh_lV_,,,,,44,,,,,design_by_rose,"Feb 26, 2023"
Hogwarts Legacy,lil dance,https://clips.twitch.tv/SmokyPolishedTarsierTebowing-dj46eriaagVJSd2u,,,,,16,,,,,design_by_rose,"Feb 26, 2023"
"Pools, Hot Tubs, and Beaches",u-u gonna doubt me!?,https://clips.twitch.tv/AntediluvianDreamyMuleFutureMan-H2qTgnqar6gQmU89,,,,,5,,,,,design_by_rose,"Feb 26, 2023"
"Pools, Hot Tubs, and Beaches",when your phone has bad signal,https://clips.twitch.tv/BrightCautiousPterodactylWutFace-s2ipVj78aOvIDNzG,,,,,10,,,,,low_hanging_vegetable,"Feb 26, 2023"
Hogwarts Legacy,the horn,https://clips.twitch.tv/ComfortableAgreeableBillHotPokket-i1bFCbFCaXBk7JtV,,,,,5,,,,,design_by_rose,"Feb 26, 2023"
Just Chatting,5$ says he practiced the voice,https://clips.twitch.tv/TangentialHorribleCamelArgieB8-hFknQ58ktmiFRA1U,,,,,9,,,,,design_by_rose,"Feb 26, 2023"
"Pools, Hot Tubs, and Beaches","Somethings rising, and its not my bread... 🍞 | !showsomeskin",https://clips.twitch.tv/ManlyNiceReubenFreakinStinkin-Ir4B0yrIZFJxQrEV,,,,,30,,,,,design_by_rose,"Feb 26, 2023"
Hogwarts Legacy,aboutta get alllllll kinds of...,https://clips.twitch.tv/SullenBoredDadHassanChop-oCioqYuaxq7VY-Qy,,,,,5,,,,,design_by_rose,"Feb 28, 2023"
Hogwarts Legacy,*feral chipmunk noises*,https://clips.twitch.tv/ScaryFriendlyKangarooMikeHogu-udT9KoeLamqu4ssY,,,,,5,,,,,design_by_rose,"Feb 28, 2023"
Hunt: Showdown 1896,bush thoughts,https://clips.twitch.tv/DullTawdryGuanacoOSfrog-XWkIBgZ-JKuxqC-z,,,,,6,,,,,design_by_rose,"Mar 2, 2023"
Hunt: Showdown 1896,Meats Expectations,https://clips.twitch.tv/WiseIncredulousKuduBrokeBack-SPsHCT87c2zGVCWZ,,,,,27,,,,,design_by_rose,"Mar 2, 2023"
Hunt: Showdown 1896,o yea,https://clips.twitch.tv/OilyAssiduousBaboonDatBoi-8bLlc3a9OY0Q_c3O,,,,,5,,,,,design_by_rose,"Mar 2, 2023"
Hunt: Showdown 1896,"idk... I mean-pffft, normal?",https://clips.twitch.tv/NurturingUglyClamDansGame-NllNtKQiA80IBdq7,,,,,9,,,,,design_by_rose,"Mar 2, 2023"
Hunt: Showdown 1896,292.blablah,https://clips.twitch.tv/SourAdorableWolverineSMOrc-Re6I7fPljOvpi2y3,,,,,6,,,,,design_by_rose,"Mar 2, 2023"
Software and Game Development,♫ hello darkness my old friend ♫,https://clips.twitch.tv/MoldyCautiousShallotOSfrog-zychqj01pfIXu4EW,,,,,9,,,,,design_by_rose,"Mar 5, 2023"
"Pools, Hot Tubs, and Beaches",TEETH!,https://clips.twitch.tv/ObliviousHomelyGoblinTwitchRPG-vVLwhlfVFBuIB1FS,,,,,8,,,,,design_by_rose,"Mar 5, 2023"
"Pools, Hot Tubs, and Beaches",custom aubergine simulator,https://clips.twitch.tv/DaintySmokyBubbleteaYouDontSay-g6zIDwxfTY0a1mCR,,,,,28,,,,,design_by_rose,"Mar 5, 2023"
Cyberpunk 2077,(_O_),https://clips.twitch.tv/QuaintExuberantLionFunRun-jTegttia2KJePMY2,,,,,5,,,,,low_hanging_vegetable,"Mar 5, 2023"
Cyberpunk 2077,awurmrumrbrbruhumnb,https://clips.twitch.tv/CourteousNeighborlyPigAllenHuhu-lys-T13QCKrvprbE,,,,,7,,,,,low_hanging_vegetable,"Mar 5, 2023"
Cyberpunk 2077,"woooOOOooooh man, tough mornin'...",https://clips.twitch.tv/CaringAttractiveCoffeePanicBasket-4fqFRb3jRCmYdgN2,,,,,14,,,,,design_by_rose,"Mar 5, 2023"
Cyberpunk 2077,how am I supposed to title this anyway,https://clips.twitch.tv/SleepyAliveLaptopYouWHY-GDkKLirDTLOXIvgY,,,,,5,,,,,design_by_rose,"Mar 5, 2023"
"Pools, Hot Tubs, and Beaches",vrfffvrfffvrfffh,https://clips.twitch.tv/OutstandingFunnyDeerSquadGoals-xFatuXbHh0dSrMSy,,,,,5,,,,,design_by_rose,"Mar 5, 2023"
Cyberpunk 2077,eyebrows are the window to the soul,https://clips.twitch.tv/SpunkyGentleDeerBlargNaut-grHPkATEjMPzZkJV,,,,,5,,,,,low_hanging_vegetable,"Mar 5, 2023"
"Pools, Hot Tubs, and Beaches",WET T-SHIRT CONTEST,https://clips.twitch.tv/SuccessfulBigSandstormKeyboardCat-usIErgh7pKBxzV6M,,,,,7,,,,,design_by_rose,"Mar 5, 2023"
Cyberpunk 2077,I'm...,https://clips.twitch.tv/EndearingGoldenDurianTF2John-0S4RD8otlPZT6zuX,,,,,5,,,,,design_by_rose,"Mar 6, 2023"
"Pools, Hot Tubs, and Beaches",Deez Nuts,https://clips.twitch.tv/CuteObservantBasenjiMoreCowbell-zpNTSViltpduHTPq,,,,,5,,,,,ThaRealMKT,"Mar 6, 2023"
"Pools, Hot Tubs, and Beaches",When do we get to the real reason we're all here,https://clips.twitch.tv/CarefulPiercingVelociraptorSwiftRage-yfwt_P-xNRfUR7n2,,,,,5,,,,,design_by_rose,"Mar 6, 2023"
Cyberpunk 2077,"hello, hello-ELLO.",https://clips.twitch.tv/BigGenerousBananaTakeNRG-ZlsH4EdQiP77Gcod,,,,,5,,,,,design_by_rose,"Mar 6, 2023"
Cyberpunk 2077,a title that doesn't break TOS,https://clips.twitch.tv/NiceInspiringCookieArgieB8-lA4nHY7WWKO2r9Et,,,,,5,,,,,design_by_rose,"Mar 6, 2023"
Cyberpunk 2077,Blowing Loads,https://clips.twitch.tv/WonderfulTrustworthyFalconMrDestructoid-aGrNAC_uwyoiCIpX,,,,,5,,,,,ThaRealMKT,"Mar 6, 2023"
"Pools, Hot Tubs, and Beaches",well said,https://clips.twitch.tv/EntertainingTenaciousShallotANELE-p_KTiDnK2c8RqZX1,,,,,5,,,,,design_by_rose,"Mar 7, 2023"
"Pools, Hot Tubs, and Beaches",*squeak squeak*,https://clips.twitch.tv/GlutenFreeStrangeSnailTakeNRG-tfVg8ZxCEJtC6jy1,,,,,7,,,,,ThaRealMKT,"Mar 7, 2023"
Cyberpunk 2077,*long pause while I stare and smile*,https://clips.twitch.tv/MildFaintMangoCharlieBitMe-PX7zDmGO19abcB5V,,,,,14,,,,,design_by_rose,"Mar 7, 2023"
Cyberpunk 2077,"Starless said he will put a certain ""collection"" on his shelf of things for us...",https://clips.twitch.tv/ExpensiveMushyHorseradishRickroll-XlQJiUZhXS1j5-Yw,,,,,8,,,,,design_by_rose,"Mar 8, 2023"
Cyberpunk 2077,!title How do I overwrite an empty array with another array @formalgoosefoundation ? ? ? ,https://clips.twitch.tv/NastyAdorableChickenDendiFace-aZXEKFauXiLwi0-a,,,,,29,,,,,design_by_rose,"Mar 8, 2023"
Cyberpunk 2077,tmi,https://clips.twitch.tv/FrailDifferentCougarRiPepperonis-2yXBVfZV8C0lAd7D,,,,,6,,,,,design_by_rose,"Mar 8, 2023"
Cyberpunk 2077,um,https://clips.twitch.tv/MoldyCloudyDolphinSaltBae-Vm9oFpBGY4JcnTOE,,,,,5,,,,,design_by_rose,"Mar 8, 2023"
Cyberpunk 2077,"@GoodGuysGaming I have a perfectly good desk, and I've been practicing my bending... let's make this happen",https://clips.twitch.tv/PricklyInnocentCourgetteTebowing-Kh9OmpSRWoWN5nDT,,,,,28,,,,,design_by_rose,"Mar 8, 2023"
Cyberpunk 2077,ok then,https://clips.twitch.tv/ResilientProtectiveScallionTF2John-Vn6xvqGe1_95RG2D,,,,,5,,,,,design_by_rose,"Mar 9, 2023"
Hunt: Showdown 1896,J U M P S C A R E,https://clips.twitch.tv/AmorphousBluePiePermaSmug-h5O5PC6gGLBTMuDe,,,,,12,,,,,design_by_rose,"Mar 9, 2023"
Hunt: Showdown 1896,J U M P S C A R E # 2,https://clips.twitch.tv/SuaveToughNeanderthalBrainSlug-vDV4ZVeRxLfk6jIs,,,,,12,,,,,design_by_rose,"Mar 9, 2023"
Cyberpunk 2077,@design_by_rose,https://clips.twitch.tv/HelpfulLitigiousHamburgerDancingBaby-7Rxm9Tbv0WbUu-Ag,,,,,5,,,,,design_by_rose,"Mar 11, 2023"
Cyberpunk 2077,"the guilt, it kills me",https://clips.twitch.tv/BoredScaryPieMingLee-F1VtyqPsa-n3xs3-,,,,,5,,,,,design_by_rose,"Mar 11, 2023"
Cyberpunk 2077,starless drives good,https://clips.twitch.tv/BombasticResilientGarbageVoHiYo-h0cbXiDLLBJK856u,,,,,25,,,,,asdfWENDYfdsa,"Mar 11, 2023"
Cyberpunk 2077,beef...,https://clips.twitch.tv/OnerousShyJayJonCarnage-B6cbclFhmgf4RsCn,,,,,5,,,,,design_by_rose,"Mar 12, 2023"
The Last Spell,aaUUUUghghh it's ~SNOWINNG~,https://clips.twitch.tv/RoundFuriousSkunkKappaWealth-AzuA9iWV3Bei9P-l,,,,,8,,,,,design_by_rose,"Mar 12, 2023"
The Last Spell,*heavy sigh*,https://clips.twitch.tv/ArtisticGorgeousFishMrDestructoid-Juny9X4xQuF_PJ3i,,,,,7,,,,,design_by_rose,"Mar 12, 2023"
The Last Spell,I love you all and want to share my butterstick with you,https://clips.twitch.tv/RealOnerousWormOSsloth-JSxdiD2ewqMhLfDz,,,,,9,,,,,design_by_rose,"Mar 12, 2023"
The Last Spell,design_by_road,https://clips.twitch.tv/AnimatedThankfulEyeballPanicVis-qyAqnMyDR2Pbzkpl,,,,,5,,,,,design_by_rose,"Mar 12, 2023"
The Last Spell,Fr Jack?,https://clips.twitch.tv/SarcasticImpossibleAirGuitarSoonerLater-rMnN1Wm8cpbfuiel,,,,,5,,,,,low_hanging_vegetable,"Mar 12, 2023"
The Last Spell,he needs his butter fix ASAP,https://clips.twitch.tv/CarelessLazyFlyDxCat-1IvYEEPMDk-Eb-zC,,,,,45,,,,,design_by_rose,"Mar 12, 2023"
Cyberpunk 2077,streamer loses butter,https://clips.twitch.tv/ComfortableSarcasticDelicataOSfrog-jQFW0aNZCzK1rO10,,,,,15,,,,,design_by_rose,"Mar 12, 2023"
The Last Spell,+500$,https://clips.twitch.tv/HelplessOriginalEelBlargNaut-Y8hMjyj-GMtW8kz7,,,,,5,,,,,design_by_rose,"Mar 13, 2023"
The Last Spell,out of context,https://clips.twitch.tv/AcceptableThankfulBobaSpicyBoy-sMBUa-U2o861YC2i,,,,,5,,,,,design_by_rose,"Mar 13, 2023"
The Last Spell,Sus,https://clips.twitch.tv/LaconicAgitatedBaguetteKlappa-XPqb_2ZTAEwKPx1h,,,,,30,,,,,TechTurk,"Mar 13, 2023"
The Last Spell,exsqueeze me?!,https://clips.twitch.tv/ShortShyWaffleRedCoat--uTVfGWDi16hkQHO,,,,,15,,,,,design_by_rose,"Mar 14, 2023"
The Last Spell,exsqueeze me?!,https://clips.twitch.tv/ShortShyWaffleRedCoat--uTVfGWDi16hkQHO,,,,,15,,,,,design_by_rose,"Mar 14, 2023"
The Last Spell,nice! (pure guess hahahah),https://clips.twitch.tv/ResoluteWealthyHorseSmoocherZ-MnPaRrZCVFtQptQv,,,,,7,,,,,design_by_rose,"Mar 18, 2023"
"Pools, Hot Tubs, and Beaches","thith ith tho hot, hmhmhmhmhm!",https://clips.twitch.tv/AgileRacyNightingaleSmoocherZ-zmdCMJ6OU1E8JSJT,,,,,6,,,,,design_by_rose,"Mar 19, 2023"
Overwatch 2,IM GETTIN KILLS,https://clips.twitch.tv/DrabRepleteSageYouWHY-W79PVU4ICqxMJeoU,,,,,17,,,,,design_by_rose,"Mar 19, 2023"
Overwatch 2,starless mates with a statue,https://clips.twitch.tv/CooperativeBelovedVelociraptorSeemsGood-eaBViGHUqAP2bf9p,,,,,14,,,,,design_by_rose,"Mar 19, 2023"
Overwatch 2,ECH-,https://clips.twitch.tv/SplendidPricklyPrariedogCoolStoryBro-AdHw5rQP2t1U5OLM,,,,,8,,,,,design_by_rose,"Mar 19, 2023"
ASMR,what kind of cosplay is this!?,https://clips.twitch.tv/DeterminedKindCormorantDoritosChip-kICLORw_WUOj6b-o,,,,,5,,,,,design_by_rose,"Mar 19, 2023"
Overwatch 2,any lurkers that were here are GONE.,https://clips.twitch.tv/ColdbloodedTriumphantPeppermintDancingBanana-cI8ZOnUP3lT7MLhu,,,,,13,,,,,design_by_rose,"Mar 19, 2023"
"Pools, Hot Tubs, and Beaches",!showsomeskin,https://clips.twitch.tv/ThoughtfulBravePrariedogFUNgineer-hqpMAuZfeYBef-Hw,,,,,6,,,,,design_by_rose,"Mar 19, 2023"
ASMR,*gets drunkenly tangled in cpap machine*,https://clips.twitch.tv/DirtyCheerfulDurianDAESuppy-pnFpLxwVByzlnjaR,,,,,35,,,,,design_by_rose,"Mar 19, 2023"
"Pools, Hot Tubs, and Beaches",this is hot.,https://clips.twitch.tv/ImpossibleLongElkShadyLulu-u_p_W0Grt_6KOyLI,,,,,5,,,,,design_by_rose,"Mar 19, 2023"
The Last Spell,1 hour of CPAP on stream,https://clips.twitch.tv/EntertainingAdventurousButterflyDatBoi-VWxDieR6MmJ4NvCU,,,,,18,,,,,design_by_rose,"Mar 19, 2023"
The Last Spell,mothaphuckaaaaAAAAAHHHHHH,https://clips.twitch.tv/ApatheticBenevolentShieldYee-2et4k60EOki8y3yP,,,,,9,,,,,low_hanging_vegetable,"Mar 19, 2023"
The Last Spell,painfully obvious,https://clips.twitch.tv/SleepyFineHawkKappaRoss-eoMSfzAl7IyZ3Oeb,,,,,12,,,,,design_by_rose,"Mar 19, 2023"
"Pools, Hot Tubs, and Beaches",they keep...,https://clips.twitch.tv/DeliciousHardSalsifyTheRinger-Z773mIdAYc_23XbS,,,,,7,,,,,design_by_rose,"Mar 19, 2023"
The Last Spell,O,https://clips.twitch.tv/KnottyYawningClipzMcaT-7G4L3c37CYzjVTGE,,,,,8,,,,,design_by_rose,"Mar 20, 2023"
The Last Spell,"I'm drinking, sure. Totally. Bigly. Much...",https://clips.twitch.tv/BravePeppyEchidnaKlappa-TaYXwHn3aBnHyYkp,,,,,5,,,,,design_by_rose,"Mar 21, 2023"
The Last Spell,HOW BOUT THIS,https://clips.twitch.tv/DepressedObedientAsparagusJKanStyle-knRqNDcH1nWtllYn,,,,,15,,,,,design_by_rose,"Mar 22, 2023"
The Last Spell,🔵🔵,https://clips.twitch.tv/CalmYawningMacaroniPipeHype-tAzDYRaOduxN5ZZ0,,,,,5,,,,,design_by_rose,"Mar 22, 2023"
The Last Spell,SHES DOING IT AGAIN,https://clips.twitch.tv/ViscousBenevolentFungusOSfrog-JWTHK568XT5URyXJ,,,,,9,,,,,design_by_rose,"Mar 22, 2023"
The Last Spell,"Hammer, smash, die, repeat",https://clips.twitch.tv/VenomousTriumphantEyeballCorgiDerp-G1uEKyucxSJ0yq60,,,,,26,,,,,design_by_rose,"Mar 22, 2023"
The Last Spell,lets see if we can,https://clips.twitch.tv/AmazingSmoothHyenaWholeWheat-odjSkL7FDov_z1Rh,,,,,9,,,,,design_by_rose,"Mar 23, 2023"
Hunt: Showdown 1896,two things that dont belong in the same sentence,https://clips.twitch.tv/AbrasiveTiredBillDerp-TznyRUopMeq0ojMs,,,,,5,,,,,design_by_rose,"Mar 23, 2023"
Hunt: Showdown 1896,the facial expression says it all,https://clips.twitch.tv/TentativeSoftMangetoutLitty-D686aRWpe1H8hfk6,,,,,6,,,,,design_by_rose,"Mar 23, 2023"
Hunt: Showdown 1896,Totally not spooky hunting w/ @goodguysgaming,https://clips.twitch.tv/ScrumptiousCautiousZebraSeemsGood-c42nlR1Vrc_inZRy,,,,,28,,,,,design_by_rose,"Mar 23, 2023"
Hunt: Showdown 1896,Totally not spooky hunting,https://clips.twitch.tv/LaconicAbstemiousReubenTriHard-YKk-aEURTotR_IWZ,,,,,28,,,,,design_by_rose,"Mar 23, 2023"
Overwatch 2,why the hand movement tho,https://clips.twitch.tv/InventiveCulturedBatThunBeast-bAwviz5GIn9kdgCj,,,,,5,,,,,design_by_rose,"Mar 24, 2023"
Overwatch 2,(notreallybutyouknow),https://clips.twitch.tv/PolishedCrispyLapwingBatChest-1pn9a8ExRffpOA39,,,,,6,,,,,design_by_rose,"Mar 24, 2023"
Overwatch 2,woah,https://clips.twitch.tv/TardyCredulousJackalDogFace-3zQiXOP7RAURTTmO,,,,,5,,,,,design_by_rose,"Mar 25, 2023"
The Last Spell,a title with more question marks than I can fit,https://clips.twitch.tv/DignifiedCourageousPancakeSaltBae-6s66idsCCkiTh8M4,,,,,5,,,,,design_by_rose,"Mar 25, 2023"
The Last Spell,♫ WE'RE GONNA GET BACK WAXED ♫,https://clips.twitch.tv/PricklyIncredulousJellyfishYee-KbtDq3YL7JIN-7JG,,,,,5,,,,,design_by_rose,"Mar 25, 2023"
The Last Spell,veg is the best,https://clips.twitch.tv/RichGiftedKiwiFreakinStinkin-JfW6vVW4ykmwaWhr,,,,,10,,,,,low_hanging_vegetable,"Mar 25, 2023"
The Last Spell,"I also work as a drag queen. For inquiries, contact design_by_rose.",https://clips.twitch.tv/SassySavorySpiderSaltBae--fpQYqfrNNnVPxOo,,,,,5,,,,,design_by_rose,"Mar 25, 2023"
The Last Spell,"when u see this, please make this a redeem for veg so all the mods have one. its only fair.",https://clips.twitch.tv/BovineClumsyHumanBlargNaut-l5mtJeqXIKUki17n,,,,,5,,,,,design_by_rose,"Mar 26, 2023"
The Last Spell,did I stutter?,https://clips.twitch.tv/RelatedBlitheWerewolfFutureMan-EFAbVeMaHfkf8cld,,,,,10,,,,,asdfWENDYfdsa,"Mar 26, 2023"
The Last Spell,slippy boi ,https://clips.twitch.tv/GlamorousExcitedPuppyRickroll-YGLbvRektXCYQdsw,,,,,13,,,,,low_hanging_vegetable,"Mar 26, 2023"
The Last Spell,a good point well made,https://clips.twitch.tv/DirtyTastyShingleImGlitch-XdylBTnx7_oOc3Rx,,,,,23,,,,,low_hanging_vegetable,"Mar 26, 2023"
The Last Spell,our ears are bleeding,https://clips.twitch.tv/PlacidMildBananaKippa-xLzQYs9U-lEJo_fa,,,,,5,,,,,design_by_rose,"Mar 26, 2023"
The Last Spell,im not a snak (thank yew) ,https://clips.twitch.tv/HedonisticStrangeJellyfishOhMyDog-HUnjRvV4nKOFB_SO,,,,,5,,,,,design_by_rose,"Mar 28, 2023"
The Last Spell,(we're talking about pie),https://clips.twitch.tv/AttractiveFantasticYakinikuEagleEye-QoOmaAIsbF8V5xnz,,,,,5,,,,,design_by_rose,"Mar 29, 2023"
The Last Spell,boom dead..,https://clips.twitch.tv/RelievedPunchyMochaDendiFace-1jZs8Oezn60ZxgZH,,,,,17,,,,,low_hanging_vegetable,"Apr 2, 2023"
The Last Spell,hmmm,https://clips.twitch.tv/OnerousGloriousAdminResidentSleeper-R_WbKG9JLwv3XQK1,,,,,8,,,,,low_hanging_vegetable,"Apr 2, 2023"
The Last Spell,it's a banger,https://clips.twitch.tv/PoisedAntediluvianEagleDancingBanana-Emp_T_WsddtgRAC0,,,,,9,,,,,low_hanging_vegetable,"Apr 2, 2023"
The Last Spell,our lord and savious clingell,https://clips.twitch.tv/FunnySourGrassKlappa-Ma2Sl2v-0vjoOb9X,,,,,9,,,,,low_hanging_vegetable,"Apr 2, 2023"
The Last Spell,About to bleach this purple taint from existence,https://clips.twitch.tv/ArbitraryEasyKoupreyItsBoshyTime-kdVeJrZCFIoFJaX9,,,,,28,,,,,low_hanging_vegetable,"Apr 2, 2023"
The Last Spell,I got bean on the mind,https://clips.twitch.tv/GoldenEphemeralCurryPanicBasket-8A8G2EoHeK1F2mG2,,,,,30,,,,,design_by_rose,"Apr 3, 2023"
The Last Spell,l o l a ♫,https://clips.twitch.tv/HomelyGenerousTireOMGScoots-mS-pvAlgW4_NxzL1,,,,,9,,,,,design_by_rose,"Apr 4, 2023"
The Last Spell,*snap snap snap*,https://clips.twitch.tv/HedonisticVainWombatDuDudu-LEQvnZC9Iit_oVAC,,,,,5,,,,,design_by_rose,"Apr 4, 2023"
The Last Spell,gonna get all...,https://clips.twitch.tv/AgitatedTalentedGoldfishKappaRoss-ou2oIEBv54hd-Od3,,,,,5,,,,,design_by_rose,"Apr 5, 2023"
The Last Spell,starless explains how to pick up women,https://clips.twitch.tv/CovertGiantDonutDBstyle-odHwWhD9vDXK7-wg,,,,,6,,,,,design_by_rose,"Apr 5, 2023"
The Last Spell,(I mean if we're really being honest here),https://clips.twitch.tv/ImpossibleHedonisticJalapenoRiPepperonis-406FIISl1MobCHoh,,,,,32,,,,,design_by_rose,"Apr 5, 2023"
